Time (s),EEG Fpz-Cz_Original,EEG Fpz-Cz_Filtered,EEG Pz-Oz_Original,EEG Pz-Oz_Filtered,EOG horizontal_Original,EOG horizontal_Filtered,Resp oro-nasal_Original,Resp oro-nasal_Filtered,EMG submental_Original,EMG submental_Filtered,Temp rectal_Original,Temp rectal_Filtered,Event marker_Original,Event marker_Filtered
3.01,58.84249084249083,58.84249084249083,-6.594139194139181,-6.594139194139181,176.17460317460325,176.17460317460325,-652259576.6211646,-652259576.6211646,3.640462220937977,3.640462220937977,37223826.229835175,37223826.229835175,911768515.6422883,911768515.6422883
3.02,63.71868131868131,63.71868131868131,-11.008791208791196,-11.008791208791196,165.8258852258853,165.8258852258853,-641301437.675214,-641301437.675214,3.6388637957895655,3.6388637957895655,37223998.05421645,37223998.05421645,911540553.8576459,911540553.8576459
3.03,63.9062271062271,63.9062271062271,-10.720879120879108,-10.720879120879108,155.47716727716733,155.47716727716733,-630133596.3350137,-630133596.3350137,3.637206164209563,3.637206164209563,37224171.20334129,37224171.20334129,911316348.5783557,911316348.5783557
3.04,63.9062271062271,63.9062271062271,-3.043223443223431,-3.043223443223431,157.44835164835172,157.44835164835172,-618764186.4990367,-618764186.4990367,3.6354908088230276,3.6354908088230276,37224345.494819574,37224345.494819574,911096131.7258093,911096131.7258093
3.05,61.65567765567766,61.65567765567766,-2.659340659340647,-2.659340659340647,156.4627594627595,156.4627594627595,-607201457.6263852,-607201457.6263852,3.6337192540204697,3.6337192540204697,37224520.747797474,37224520.747797474,910880133.0326695,910880133.0326695
3.06,58.93626373626373,58.93626373626373,-1.7956043956043835,-1.7956043956043835,163.3619047619048,163.3619047619048,-595453769.5002437,-595453769.5002437,3.6318930647197893,3.6318930647197893,37224696.783099025,37224696.783099025,910668579.866151,910668579.866151
3.07,54.153846153846146,54.153846153846146,3.962637362637375,3.962637362637375,149.5636141636142,149.5636141636142,-583529586.9230804,-583529586.9230804,3.6300138450959336,3.6300138450959336,37224873.42336474,37224873.42336474,910461697.052562,910461697.052562
3.08,52.93479853479853,52.93479853479853,-1.7956043956043835,-1.7956043956043835,149.07081807081812,149.07081807081812,-571437474.3469814,-571437474.3469814,3.628083237279341,3.628083237279341,37225050.4931861,37225050.4931861,910259706.7032285,910259706.7032285
3.09,44.4014652014652,44.4014652014652,-5.1545787545787425,-5.1545787545787425,146.60683760683767,146.60683760683767,-559186090.4425174,-559186090.4425174,3.6261029200241617,3.6261029200241617,37225227.81923695,37225227.81923695,910062828.0419348,910062828.0419348
3.1,29.304029304029303,29.304029304029303,-3.715018315018303,-3.715018315018303,140.69328449328455,140.69328449328455,-546784182.609601,-546784182.609601,3.6240746073473806,3.6240746073473806,37225405.2304007,37225405.2304007,909871277.234018,909871277.234018
3.11,7.079853479853479,7.079853479853479,-1.2197802197802075,-1.2197802197802075,140.69328449328455,140.69328449328455,-534240581.4338142,-534240581.4338142,3.6220000471399167,3.6220000471399167,37225582.557894036,37225582.557894036,909685267.2172235,909685267.2172235
3.12,-21.614652014652012,-21.614652014652012,1.3714285714285837,1.3714285714285837,128.86617826617834,128.86617826617834,-521564195.091726,-521564195.091726,3.61988101975085,3.61988101975085,37225759.63538644,37225759.63538644,909505007.5344759,909505007.5344759
3.13,-48.715018315018305,-48.715018315018305,0.411721611721624,0.411721611721624,126.89499389499396,126.89499389499396,-508764003.708752,-508764003.708752,3.617719336545864,3.617719336545864,37225936.29911612,37225936.29911612,909330704.1686743,909330704.1686743
3.14,-48.43369963369963,-48.43369963369963,6.361904761904774,6.361904761904774,119.01025641025647,119.01025641025647,-495849053.67313135,-495849053.67313135,3.6155168384411276,3.6155168384411276,37226112.38800158,37226112.38800158,909162559.37964,909162559.37964
3.15,-51.621978021978016,-51.621978021978016,9.432967032967046,9.432967032967046,120.98144078144084,120.98144078144084,-482828451.90962833,-482828451.90962833,3.613275394413781,3.613275394413781,37226287.74374939,37226287.74374939,909000771.5433457,909000771.5433457
3.16,-38.11868131868132,-38.11868131868132,10.584615384615397,10.584615384615397,117.03907203907208,117.03907203907208,-469711360.1165878,-469711360.1165878,3.6109968999901985,3.6109968999901985,37226462.21095754,37226462.21095754,908845534.9935442,908845534.9935442
3.17,-22.55238095238095,-22.55238095238095,6.841758241758255,6.841758241758255,130.8373626373627,130.8373626373627,-456506988.96999454,-456506988.96999454,3.6086832757133243,3.6086832757133243,37226635.63721491,37226635.63721491,908697039.8659222,908697039.8659222
3.18,-27.897435897435898,-27.897435897435898,3.6747252747252874,3.6747252747252874,109.1543345543346,109.1543345543346,-443224592.2982084,-443224592.2982084,3.606336465590224,3.606336465590224,37226807.87319625,37226807.87319625,908555471.9448893,908555471.9448893
3.19,2.953846153846153,2.953846153846153,1.1794871794871917,1.1794871794871917,112.11111111111117,112.11111111111117,-429873461.2310627,-429873461.2310627,3.6039584355212075,3.6039584355212075,37226978.772753164,37226978.772753164,908421012.5131329,908421012.5131329
3.2,25.74065934065934,25.74065934065934,4.922344322344335,4.922344322344335,110.63272283272288,110.63272283272288,-416462918.32702893,-416462918.32702893,3.601551171711717,3.601551171711717,37227148.19300045,37227148.19300045,908293838.2040479,908293838.2040479
3.21,37.36849816849817,37.36849816849817,2.5230769230769354,2.5230769230769354,105.70476190476197,105.70476190476197,-403002311.68216157,-403002311.68216157,3.599116679068287,3.599116679068287,37227315.99439843,37227315.99439843,908174120.8571512,908174120.8571512
3.22,43.08864468864469,43.08864468864469,3.1948717948718075,3.1948717948718075,106.19755799755805,106.19755799755805,-389501009.02454895,-389501009.02454895,3.5966569795799175,3.5966569795799175,37227482.04083078,37227482.04083078,908062027.3766037,908062027.3766037
3.23,51.434432234432236,51.434432234432236,3.578754578754591,3.578754578754591,99.29841269841275,99.29841269841275,-375968391.7980035,-375968391.7980035,3.594174110686097,3.594174110686097,37227646.199677944,37227646.199677944,907957719.5929409,907957719.5929409
3.24,53.87252747252747,53.87252747252747,3.770695970695983,3.770695970695983,99.29841269841275,99.29841269841275,-362413849.2387256,-362413849.2387256,3.5916701236328534,3.5916701236328534,37227808.34188619,37227808.34188619,907861354.1281271,907861354.1281271
3.25,53.02857142857142,53.02857142857142,0.31575091575092806,0.31575091575092806,121.96703296703302,121.96703296703302,-348846772.4486868,-348846772.4486868,3.589147081818132,3.589147081818132,37227968.34203235,37227968.34203235,907773082.2640299,907773082.2640299
3.26,61.93699633699633,61.93699633699633,1.7553113553113675,1.7553113553113675,97.82002442002448,97.82002442002448,-335276548.46946704,-335276548.46946704,3.586607059127859,3.586607059127859,37228126.07838399,37228126.07838399,907693049.8144306,907693049.8144306
3.27,60.24908424908424,60.24908424908424,1.2754578754578876,1.2754578754578876,98.80561660561666,98.80561660561666,-321712554.3602888,-321712554.3602888,3.5840521382640036,3.5840521382640036,37228281.43295514,37228281.43295514,907621397.0006609,907621397.0006609
3.28,54.34139194139194,54.34139194139194,3.290842490842503,3.290842490842503,79.58656898656905,79.58656898656905,-308164151.28398186,-308164151.28398186,3.5814844090660714,3.5814844090660714,37228434.291558005,37228434.291558005,907558258.3309693,907558258.3309693
3.29,44.4014652014652,44.4014652014652,-0.16410256410255178,-0.16410256410255178,95.35604395604402,95.35604395604402,-294640678.6046041,-294640678.6046041,3.578905966827253,3.578905966827253,37228584.543849535,37228584.543849535,907503762.4837167,907503762.4837167
3.3,44.96410256410256,44.96410256410256,6.073992673992687,6.073992673992687,70.22344322344328,70.22344322344328,-281151448.0004386,-281151448.0004386,3.576318910606736,3.576318910606736,37228732.08337449,37228732.08337449,907458032.1944844,907458032.1944844
3.31,-18.613919413919415,-18.613919413919415,6.361904761904774,6.361904761904774,121.47423687423694,121.47423687423694,-267705737.59607095,-267705737.59607095,3.5737253415394483,3.5737253415394483,37228876.80760322,37228876.80760322,907421184.1471964,907421184.1471964
3.32,-41.02564102564103,-41.02564102564103,3.0029304029304154,3.0029304029304154,140.69328449328455,140.69328449328455,-254312786.1172441,-254312786.1172441,3.5711273611446313,3.5711273611446313,37229018.61796591,37229018.61796591,907393328.8693411,907393328.8693411
3.33,-36.618315018315016,-36.618315018315016,1.9472527472527599,1.9472527472527599,166.81147741147748,166.81147741147748,-240981787.07216,-240981787.07216,3.56852706963462,3.56852706963462,37229157.41988184,37229157.41988184,907374570.6313691,907374570.6313691
3.34,-50.121611721611714,-50.121611721611714,10.104761904761915,10.104761904761915,188.00170940170943,188.00170940170943,-227721882.96289298,-227721882.96289298,3.5659265642251734,3.5659265642251734,37229293.12278474,37229293.12278474,907365007.350362,907365007.350362
3.35,-41.30695970695971,-41.30695970695971,5.882051282051295,5.882051282051295,190.95848595848602,190.95848595848602,-214542159.530546,-214542159.530546,3.5633279374487654,3.5633279374487654,37229425.64014356,37229425.64014356,907364730.4980468,907364730.4980468
3.36,-23.396336996336995,-23.396336996336995,8.281318681318695,8.281318681318695,224.9614163614164,224.9614163614164,-201451640.0377655,-201451640.0377655,3.5607332754721326,3.5607332754721326,37229554.88947942,37229554.88947942,907373825.0132244,907373825.0132244
3.37,-12.706227106227105,-12.706227106227105,11.064468864468877,11.064468864468877,215.10549450549453,215.10549450549453,-188459279.59220162,-188459279.59220162,3.558144656419513,3.558144656419513,37229680.792378016,37229680.792378016,907392369.2186991,907392369.2186991
3.38,7.923809523809523,7.923809523809523,6.841758241758255,6.841758241758255,196.37924297924303,196.37924297924303,-175573959.5144752,-175573959.5144752,3.555564148702892,3.555564148702892,37229803.27449784,37229803.27449784,907420434.7427663,907420434.7427663
3.39,27.147252747252747,27.147252747252747,5.7860805860805975,5.7860805860805975,210.6703296703297,210.6703296703297,-162804481.75417846,-162804481.75417846,3.552993809360575,3.552993809360575,37229922.26557457,37229922.26557457,907458086.4453399,907458086.4453399
3.4,24.709157509157507,24.709157509157507,5.3062271062271185,5.3062271062271185,193.91526251526258,193.91526251526258,-150159563.35740995,-150159563.35740995,3.550435682405522,3.550435682405522,37230037.699421324,37230037.699421324,907505382.348761,907505382.348761
3.41,40.838095238095235,40.838095238095235,2.2351648351648477,2.2351648351648477,197.36483516483523,197.36483516483523,-137647830.9893032,-137647830.9893032,3.5478917971846773,3.5478917971846773,37230149.51392468,37230149.51392468,907562373.573374,907562373.573374
3.42,46.37069597069597,46.37069597069597,-2.5633699633699507,-2.5633699633699507,195.39365079365086,195.39365079365086,-125277815.51497781,-125277815.51497781,3.54536416675068,3.54536416675068,37230257.65103714,37230257.65103714,907629104.2779055,907629104.2779055
3.43,52.93479853479853,52.93479853479853,-4.578754578754567,-4.578754578754567,159.41953601953608,159.41953601953608,-113057946.64229959,-113057946.64229959,3.5428547862472555,3.5428547862472555,37230362.05676546,37230362.05676546,907705611.6047127,907705611.6047127
3.44,55.091575091575095,55.091575091575095,-3.523076923076911,-3.523076923076911,151.53479853479857,151.53479853479857,-100996547.62979387,-100996547.62979387,3.5403656313096006,3.5403656313096006,37230462.6811552,37230462.6811552,907791925.6299424,907791925.6299424
3.45,64.46886446886445,64.46886446886445,2.9069597069597193,2.9069597069597193,143.6500610500611,143.6500610500611,-89101830.06301776,-89101830.06301776,3.5378986564810107,3.5378986564810107,37230559.478271775,37230559.478271775,907888069.3186555,907888069.3186555
3.46,56.59194139194138,56.59194139194138,5.882051282051295,5.882051282051295,123.93821733821738,123.93821733821738,-77381888.7026469,-77381888.7026469,3.535455793647112,3.535455793647112,37230652.406177424,37230652.406177424,907994058.4849521,907994058.4849521
3.47,57.15457875457876,57.15457875457876,8.089377289377301,8.089377289377301,126.89499389499396,126.89499389499396,-65844696.40748957,-65844696.40748957,3.5330389504888546,3.5330389504888546,37230741.42690511,37230741.42690511,908109901.7571398,908109901.7571398
3.48,49.090109890109886,49.090109890109886,8.37728937728939,8.37728937728939,108.66153846153853,108.66153846153853,-54498099.135586165,-54498099.135586165,3.530650008955625,3.530650008955625,37230826.50642843,37230826.50642843,908235600.5479838,908235600.5479838
3.49,68.96996336996337,68.96996336996337,4.922344322344335,4.922344322344335,107.18315018315023,107.18315018315023,-43349811.026508026,-43349811.026508026,3.528290823759606,3.528290823759606,37230907.614628494,37230907.614628494,908371149.0300611,908371149.0300611
3.5,9.330402930402931,9.330402930402931,8.953113553113564,8.953113553113564,94.86324786324792,94.86324786324792,-32407409.567908984,-32407409.567908984,3.525963220892683,3.525963220892683,37230984.725257255,37230984.725257255,908516534.1162633,908516534.1162633
3.51,24.33406593406593,24.33406593406593,10.008791208791221,10.008791208791221,92.39926739926744,92.39926739926744,-21678330.849334784,-21678330.849334784,3.5236689961670438,3.5236689961670438,37231057.81589761,37231057.81589761,908671735.44545,908671735.44545
3.52,25.08424908424908,25.08424908424908,13.36776556776558,13.36776556776558,109.1543345543346,109.1543345543346,-11169864.906232178,-11169864.906232178,3.521409913780641,3.521409913780641,37231126.86792055,37231126.86792055,908836725.3732984,908836725.3732984
3.53,-9.986813186813187,-9.986813186813187,9.624908424908439,9.624908424908439,121.96703296703302,121.96703296703302,-889151.1570469051,-889151.1570469051,3.5191877049087226,3.5191877049087226,37231191.86643883,37231191.86643883,909011468.9683465,909011468.9683465
3.54,18.145054945054945,18.145054945054945,5.210256410256422,5.210256410256422,131.33015873015876,131.33015873015876,9156826.063765572,9156826.063765572,3.5170040663225066,3.5170040663225066,37231252.80025824,37231252.80025824,909195924.0132531,909195924.0132531
3.55,14.956776556776557,14.956776556776557,4.826373626373638,4.826373626373638,120.48864468864473,120.48864468864473,18961241.874052376,18961241.874052376,3.514860659036155,3.514860659036155,37231309.661825486,37231309.661825486,909390041.0112773,909390041.0112773
3.56,18.801465201465202,18.801465201465202,7.225641025641038,7.225641025641038,112.60390720390724,112.60390720390724,28517435.110899217,28517435.110899217,3.512759106983095,3.512759106983095,37231362.44717356,37231362.44717356,909593763.1979975,909593763.1979975
3.57,11.956043956043956,11.956043956043956,9.33699633699635,9.33699633699635,90.92087912087918,90.92087912087918,37818912.4935555,37818912.4935555,3.5107009957227895,3.5107009957227895,37231411.15586463,37231411.15586463,909807026.5582455,909807026.5582455
3.58,17.394871794871793,17.394871794871793,10.104761904761915,10.104761904761915,85.00732600732607,85.00732600732607,46859352.67978297,46859352.67978297,3.508687871178973,3.508687871178973,37231455.79092974,37231455.79092974,910029759.8482859,910029759.8482859
